"BG_ID_10","TotalPop","PopDen","SexRatio","AgeU18","Age1834","Age3564","AgeO65","White","Black","Asian","Hispanic","TwoOrMore","EthHet","MedHouseIncome","PubAssist","FamPovPer","UnempRate","TotalHouseH","FamHousePer","FemHeadPer","LessThanHS","HSGrad","SomeColl","Bach","Master","Prof","Doc","CommuteLess10","Commute1030","Commute3060","Commute6090","CommuteOver90","ByCar","ByPubTrans","ByBike","ByWalk","TotalHouseUnits","VacantUnitPer","RentersPer","HomeOwnPer","MedGrossRent","MedHomeVal","MedYrBuiltRaw","MedYrBuilt","MedYrMovedInraw","MedYrRentMovedIn","MedYrOwnMovedIn"
"250010102083",669,62.0906700589924,0.944767441860465,0.0792227204783259,0.130044843049327,0.428998505231689,0.448430493273543,0.937219730941704,0.0164424514200299,0,0.0254110612855007,0.00747384155455904,0.120703099689204,63698,0,0.152263374485597,0.0456852791878173,355,0.684507042253521,0.218106995884774,0,0.222627737226277,0.180656934306569,0.332116788321168,0.220802919708029,0.0437956204379562,0,0.483091787439614,0.434782608695652,0.0821256038647343,0,0,0.549180327868853,0,0,0.0163934426229508,1153,0.692107545533391,0.236619718309859,0.763380281690141,NA,516200,1972,"1970 to 1979",1996,2000,1995
"250010103041",827,315.732233806328,1.32957746478873,0.0773881499395405,0.174123337363966,0.246674727932285,0.436517533252721,0.97944377267231,0,0,0.0205562273276904,0,0.0402673376914855,62880,0,0,0.0343007915567282,427,0.56440281030445,0.0705394190871369,0.053680981595092,0.205521472392638,0.242331288343558,0.242331288343558,0.182515337423313,0.0690184049079755,0.00460122699386503,0.015015015015015,0.774774774774775,0.186186186186186,0,0.024024024024024,0.923295454545455,0,0.0227272727272727,0,997,0.571715145436309,0.208430913348946,0.791569086651054,976,555600,1979,"1970 to 1979",2000,2010,1998
"250010103042",661,436.88516411488,1.0527950310559,0.122541603630862,0.0937972768532526,0.29803328290469,0.46142208774584,0.977307110438729,0,0.0226928895612708,0,0,0.0443558446492616,44375,0.101604278074866,0.0260416666666667,0.0985915492957746,374,0.513368983957219,0.140625,0,0.181972789115646,0.275510204081633,0.328231292517007,0.168367346938776,0.00850340136054422,0.0374149659863946,0.203821656050955,0.560509554140127,0.197452229299363,0,0.0382165605095541,0.824175824175824,0,0.0384615384615385,0,1139,0.671641791044776,0.195187165775401,0.804812834224599,NA,463300,1969,"1960 to 1969",2001,2016,1998
"250010103043",619,209.748481321617,1.30111524163569,0.174474959612278,0.0710823909531502,0.615508885298869,0.208400646203554,0.957996768982229,0,0.0323101777059774,0.00969305331179321,0,0.0811042877537119,80000,0.0211267605633803,0.0631067961165049,0.0926430517711172,284,0.725352112676056,0.0533980582524272,0.032015065913371,0.131826741996234,0.308851224105461,0.348399246704331,0.139359698681733,0.0395480225988701,0,0.313167259786477,0.491103202846975,0.181494661921708,0,0.0142348754448399,0.903536977491961,0,0,0,580,0.510344827586207,0.147887323943662,0.852112676056338,1346,421700,1979,"1970 to 1979",1996,2011,1995
"250010103061",1142,823.753722206688,1.36929460580913,0.189141856392294,0.140980735551664,0.483362521891419,0.224168126094571,0.910683012259194,0.0621716287215412,0.0183887915936953,0,0,0.166452992108355,60781,0,0.0846905537459283,0.184397163120567,553,0.555153707052441,0.133550488599349,0.0209020902090209,0.276127612761276,0.304730473047305,0.222222222222222,0.171617161716172,0.0044004400440044,0,0.279120879120879,0.391208791208791,0.261538461538462,0.0681318681318681,0,0.872527472527473,0,0.010989010989011,0.116483516483516,1172,0.528156996587031,0.0759493670886076,0.924050632911392,525,415900,1970,"1970 to 1979",1997,1997,1998
"250010103062",992,415.892652144438,1.2392776523702,0.203629032258065,0.180443548387097,0.495967741935484,0.203629032258065,0.866935483870968,0,0,0.0534274193548387,0.0473790322580645,0.245568377666493,61510,0.0195227765726681,0.038961038961039,0.0559006211180124,461,0.668112798264642,0.0616883116883117,0.0707070707070707,0.237373737373737,0.172979797979798,0.337121212121212,0.142676767676768,0,0.0391414141414141,0.174311926605505,0.431192660550459,0.291284403669725,0.0688073394495413,0.0344036697247706,0.869098712446352,0.0321888412017167,0,0,1235,0.626720647773279,0.245119305856833,0.754880694143167,1101,401200,1983,"1980 to 1989",2003,2008,2001
"250010103063",683,220.077012087272,0.637889688249401,0.128843338213763,0.166910688140556,0.291361639824305,0.487554904831625,1,0,0,0,0,0,50938,0.016025641025641,0,0,312,0.618589743589744,0.0518134715025907,0.0344827586206897,0.215970961887477,0.243194192377495,0.295825771324864,0.150635208711434,0,0.0598911070780399,0.283154121863799,0.670250896057348,0.046594982078853,0,0,0.774480712166172,0,0.0534124629080119,0,901,0.653718091009989,0.032051282051282,0.967948717948718,NA,451700,1978,"1970 to 1979",2001,NA,2001
"250010104001",749,489.826661492106,0.83578431372549,0.114819759679573,0.0320427236315087,0.548731642189586,0.289719626168224,0.941255006675567,0,0,0.0587449933244326,0,0.11058803816749,61406,0,0.0318181818181818,0,351,0.626780626780627,0.154545454545455,0,0.231231231231231,0.271771771771772,0.292792792792793,0.135135135135135,0.0405405405405405,0.0285285285285285,0.361313868613139,0.445255474452555,0.127737226277372,0,0.0656934306569343,0.815699658703072,0.0307167235494881,0,0.0614334470989761,554,0.366425992779783,0.253561253561254,0.746438746438746,NA,663300,1966,"1960 to 1969",2004,2012,1999
"250010104002",948,1457.62687715499,1.67042253521127,0.0706751054852321,0.158227848101266,0.424050632911392,0.191983122362869,0.824894514767933,0.166666666666667,0,0.00843881856540084,0,0.29170004806922,31131,0.0155709342560554,0.0404040404040404,0.0792452830188679,578,0.342560553633218,0.424242424242424,0.0437956204379562,0.263990267639903,0.381995133819951,0.20316301703163,0.0510948905109489,0.0450121654501217,0.0109489051094891,0.351063829787234,0.412765957446808,0.236170212765957,0,0,0.881147540983607,0,0,0.0819672131147541,905,0.361325966850829,0.465397923875433,0.534602076124567,1046,243400,1981,"1980 to 1989",2007,2009,2006
"250010104003",627,375.817942608923,1.69098712446352,0.303030303030303,0.113237639553429,0.365231259968102,0.290271132376396,0.956937799043062,0,0.0271132376395534,0.0159489633173844,0,0.0832805516764217,48802,0,0.043956043956044,0,235,0.774468085106383,0.236263736263736,0,0.168803418803419,0.41025641025641,0.256410256410256,0.164529914529915,0,0,0.266233766233766,0.571428571428571,0.0162337662337662,0.0292207792207792,0.116883116883117,0.691011235955056,0,0,0.174157303370787,352,0.332386363636364,0.114893617021277,0.885106382978723,NA,430000,1979,"1970 to 1979",1997,NA,1993
"250010104004",757,353.651988030923,1.42628205128205,0.100396301188904,0.101717305151915,0.507265521796565,0.225891677675033,0.97886393659181,0,0,0.0211360634081902,0,0.0413786604635904,81667,0.0257142857142857,0,0.0608899297423888,350,0.628571428571429,0,0.0126382306477093,0.132701421800948,0.164296998420221,0.429699842022117,0.211690363349131,0.0126382306477093,0.0363349131121643,0.287581699346405,0.552287581699346,0.137254901960784,0,0.0228758169934641,0.827692307692308,0,0,0.0861538461538462,655,0.465648854961832,0.0457142857142857,0.954285714285714,NA,564000,1980,"1980 to 1989",1999,NA,1999
